PAC,long,lat
708925B,-45.45305946472246,-22.412722513932806
708932B,-45.453099266018285,-22.41301148768997
708939B,-45.453129234126834,-22.413264352767612
708946B,-45.4531592615906,-22.4135352861245
708953B,-45.45319900532979,-22.41380619160242
708960B,-45.45297669921524,-22.41116891351453
708967B,-45.453084540519114,-22.411466730305335
708974B,-45.453240581887314,-22.411646970631125
708995B,-45.45289809307252,-22.410898115955263
709002B,-45.45282923288278,-22.4106363260056
709009B,-45.45277008896841,-22.41037450817697
121961431,-45.45274020899342,-22.410148744169135
709030B,-45.452699385168444,-22.409543586767086
709037B,-45.45246565046938,-22.409372596867797
709044B,-45.45224166082397,-22.409210612779532
709051B,-45.4519982107488,-22.409039649859892
121961417,-45.451764476948995,-22.40886865816202
121961088,-45.45169673011998,-22.40895015292716
121961088,-45.45169673011998,-22.40895015292716
121961088,-45.45169673011998,-22.40895015292716
121961382,-45.45079217312025,-22.408645525570478
709079B,-45.450754388104485,-22.408979885413316
709086B,-45.4506774196272,-22.409214981686034
709100B,-45.450771867327774,-22.408374564334622
709107B,-45.45072253052035,-22.408139820596205
709114B,-45.45060512672518,-22.407887197436196
709114B,-45.45060512672518,-22.407887197436196
709121B,-45.45042972025533,-22.407725076650934
709128B,-45.45018685743747,-22.407734786631067
709135B,-45.450031580492976,-22.40778942224398
709142B,-45.449614939877506,-22.408142904371516
121961389,-45.44979904369086,-22.40798881633077
121961389,-45.44979904369086,-22.40798881633077
709163B,-45.449799276615295,-22.408061086749683
709184B,-45.449275731789555,-22.408405831064215
709184B,-45.449275731789555,-22.408405831064215
121961347,-45.447115598006405,-22.41043541835984
709268B,-45.447426418993984,-22.41040745663878
709275B,-45.44777607450618,-22.410370352409814
121961354,-45.446804777018826,-22.4104633800809
121961354,-45.446804777018826,-22.4104633800809
709324B,-45.446474552258735,-22.41050042765255
709331B,-45.44618316202326,-22.410528334514993
709338B,-45.44587234013636,-22.410556293538093
709345B,-45.44559066617626,-22.41058417252151
709352B,-45.445328423867636,-22.41061199664631
709359B,-45.44669723788718,-22.410255896592332
709366B,-45.44506592165493,-22.41055851666215
709373B,-45.44495996802806,-22.410847893315577
709380B,-45.44482509580149,-22.41120962132692
709387B,-45.44468036250868,-22.41152620696886
709394B,-45.444516255121016,-22.411860913050646
709408B,-45.446442258503396,-22.40951582019892
709415B,-45.44650139072655,-22.40977764072551
709422B,-45.446570065655976,-22.409985230334087
121961410,-45.44773243580323,-22.408879877204527
709534B,-45.44796628021959,-22.40908700905817
709541B,-45.44816126223242,-22.409294248830463
121961403,-45.44925006963496,-22.409489972783945
709639B,-45.448958711775106,-22.40952691783292
709646B,-45.44866720822506,-22.409518693532846
709653B,-45.44838510169103,-22.409411068965596
709681B,-45.449502332166844,-22.40938086433539
709688B,-45.44970584065197,-22.409217687746036
709695B,-45.44984128035077,-22.409036632634468
709702B,-45.44994725196409,-22.408756286073697
709709B,-45.44995606621944,-22.408476210208903
709730B,-45.44885818735543,-22.40847926250791
709730B,-45.44885818735543,-22.40847926250791
169512077,-45.449133701858784,-22.40653620528161
709793B,-45.4492122693307,-22.406797970949583
169512076,-45.44930031925429,-22.40698743831956
169512076,-45.44930031925429,-22.40698743831956
709807B,-45.44956322256462,-22.407167385466437
709814B,-45.44899904726816,-22.40696117361921
709821B,-45.44868808958364,-22.406943968689177
169512078,-45.44836753163622,-22.40696292639791
709835B,-45.44904539113185,-22.406265432903353
709842B,-45.44895702194896,-22.405976593145226
709849B,-45.448858908611726,-22.405678745777436
709856B,-45.44880951874427,-22.405425933759773
709863B,-45.45071973362877,-22.40727257197159
709870B,-45.45041822871826,-22.407174039550227
709877B,-45.45018496526387,-22.407147587790917
709884B,-45.44984503412098,-22.407184669536832
709891B,-45.45093388648962,-22.407398449179027
709898B,-45.451060714280516,-22.40756070666123
709905B,-45.45109061943651,-22.407795504359
709905B,-45.45109061943651,-22.407795504359
169868525,-45.44933967808362,-22.401097211666922
179206057,-45.45765558583656,-22.424706580044585
159512868,-45.46155798521278,-22.42649322178471
150067476,-45.46305495981852,-22.420797588637754
150067476,-45.46305495981852,-22.420797588637754
150067476,-45.46305495981852,-22.420797588637754
121962845,-45.46738918216499,-22.415166029488603
121962845,-45.46738918216499,-22.415166029488603
121962845,-45.46738918216499,-22.415166029488603
121959632,-45.46251999720005,-22.435298502823628
160016880,-45.46269587221667,-22.429724096489792
160016880,-45.46269587221667,-22.429724096489792
160016880,-45.46269587221667,-22.429724096489792
159998978,-45.45827758304398,-22.424740953032483
159998978,-45.45827758304398,-22.424740953032483
159998978,-45.45827758304398,-22.424740953032483
121960717,-45.45627112811002,-22.423283141203967
121960717,-45.45627112811002,-22.423283141203967
121960717,-45.45627112811002,-22.423283141203967
173115759,-45.45512337464396,-22.41994383703843
173115759,-45.45512337464396,-22.41994383703843
173115759,-45.45512337464396,-22.41994383703843
169867806,-45.444199104704865,-22.403785458831805
169867806,-45.444199104704865,-22.403785458831805
169867807,-45.443218054069916,-22.400788887197336
169868526,-45.450217947000624,-22.402305314138914
169868526,-45.450217947000624,-22.402305314138914
2077355B,-45.46176034706235,-22.423041698415602
160371927,-45.46080080371405,-22.420831134249397
160371927,-45.46080080371405,-22.420831134249397
160371927,-45.46080080371405,-22.420831134249397
183377992,-45.46071129868744,-22.42020805156028
183377992,-45.46071129868744,-22.42020805156028
183377992,-45.46071129868744,-22.42020805156028
2077376B,-45.46036398411053,-22.41801380469326
128332369,-45.46095462645479,-22.41738878216654
128332369,-45.46095462645479,-22.41738878216654
128332369,-45.46095462645479,-22.41738878216654
150032961,-45.46108528445825,-22.427533468494744
150032961,-45.46108528445825,-22.427533468494744
150032961,-45.46108528445825,-22.427533468494744
157773867,-45.45221141302625,-22.414874959411804
157773867,-45.45221141302625,-22.414874959411804
157773867,-45.45221141302625,-22.414874959411804
159512864,-45.46136615352515,-22.427252615615657
159512864,-45.46136615352515,-22.427252615615657
159512864,-45.46136615352515,-22.427252615615657
2751273B,-45.45633581544547,-22.419289976850905
121961718,-45.45845447339519,-22.42534572102818
2956597B,-45.463325383259814,-22.417372968487655
121960108,-45.45715021990668,-22.42468090979611
150344148,-45.45715021990668,-22.42468090979611
150344149,-45.45714992492907,-22.42459057109795
150344150,-45.45714956969687,-22.424482165919187
150344145,-45.45704303960457,-22.42459087416944
150344146,-45.457003817472184,-22.424482577808647
169867805,-45.447219933752876,-22.403569350844805
3512096B,-45.4497314839208,-22.402089854563087
3512131B,-45.45060612227468,-22.40216872420723
3512138B,-45.451624914757986,-22.401759355509796
3935897B,-45.44801736351047,-22.40683742240907
4021801B,-45.44512413117366,-22.41053125461366
169512081,-45.44922609640719,-22.405054386051006
4060021B,-45.450109013919814,-22.404681538821933
4060028B,-45.45066163023,-22.40431864259125
4097695B,-45.45333803422284,-22.411737036834722
4097702B,-45.45369802384471,-22.411889603222562
4097723B,-45.45395002197591,-22.41169918347049
4097730B,-45.454231139255626,-22.41149964729084
4097737B,-45.45447347866809,-22.41132732189834
121961438,-45.45468675918653,-22.411182179414027
180048140,-45.460060483604366,-22.42321819216579
128399030,-45.46151910572212,-22.429429344588527
147739407,-45.46293962266543,-22.427040335143317
166219008,-45.45196020180185,-22.41380966028754
183449177,-45.45204255541955,-22.413737158742833
529991B,-45.461567661918025,-22.429420172403013
128399030,-45.46151910572212,-22.429429344588527
128399030,-45.46151910572212,-22.429429344588527
530005B,-45.461489147506086,-22.42918551589878
3872358B,-45.461401335003586,-22.429077359832263
709023B,-45.45271975301415,-22.40983261448355
121961424,-45.45272996661464,-22.409986162031714
150344154,-45.45272996661464,-22.409986162031714
7703702B,-45.453099490848786,-22.410084500199503
7703709B,-45.45347817377865,-22.410011166781885
150344155,-45.45383713187812,-22.409847548625407
150344156,-45.45386619167135,-22.40982036571728
150344157,-45.45406940158159,-22.40956684503385
150344158,-45.454088716321166,-22.40953065541538
150344159,-45.45415672665155,-22.409530463859767
7703744B,-45.454380865584426,-22.40973761459918
7703751B,-45.45464289835104,-22.40964653845691
7703758B,-45.454855705826105,-22.409356854235398
7703765B,-45.45504919766228,-22.409103360531617
150344159,-45.45415672665155,-22.409530463859767
7703898B,-45.45411712950187,-22.409304727730955
7703912B,-45.45413635520856,-22.409241436143304
7703919B,-45.454368712146334,-22.408987833621552
180756507,-45.46473247872086,-22.416835927536
8292045B,-45.46461621346742,-22.416935635371203
183449178,-45.45209098930769,-22.413691853596106
169867808,-45.4432759110544,-22.403715721803053
8348458B,-45.443080715002964,-22.403436205316552
169867809,-45.44305042313846,-22.403074930563548
8348472B,-45.44302016095162,-22.4027226903998
8348479B,-45.44300978727182,-22.40251493891327
8348486B,-45.442882571873156,-22.40222620167782
8348493B,-45.44270692348567,-22.401982766891138
8348500B,-45.44252261912351,-22.40207361010897
8348507B,-45.442416351633256,-22.40226361347493
8348521B,-45.44219395648588,-22.402598477837444
8348549B,-45.44203851136814,-22.402598902317436
169867810,-45.441882722709465,-22.40249092161872
8348563B,-45.441726934950054,-22.40238294002063
8348619B,-45.44170727577011,-22.402310721762376
8348626B,-45.441696761796095,-22.40205780092674
8348633B,-45.441686275701045,-22.40181391288172
8348647B,-45.44134544163876,-22.401561894066106
169867811,-45.441014296872254,-22.401300813681587
8348668B,-45.44076261170511,-22.40159058603666
8348675B,-45.44054007086754,-22.40188027835211
8348682B,-45.44036610691029,-22.402169837567897
8348689B,-45.4402114864709,-22.402432242653845
169867811,-45.441014296872254,-22.401300813681587
8348822B,-45.44055696822943,-22.401076211597854
8348815B,-45.44012895748534,-22.40090573251348
8348808B,-45.43973037795456,-22.400825512087692
8348801B,-45.43939088478146,-22.400998079397823
8348794B,-45.43925526881554,-22.40112492337647
8348787B,-45.439129367326416,-22.40125174037547
8348829B,-45.43917680836296,-22.400890254281762
137307006,-45.463231012900906,-22.427003364014013
2077271B,-45.46251969772584,-22.435208165024733
176026880,-45.46232450796964,-22.434955774789103
160316784,-45.46293631046234,-22.41724760839037
8701938B,-45.46262505959879,-22.417149127230402
159512865,-45.46131732933122,-22.427180484591645
159512867,-45.461394080172624,-22.42688214709335
166219008,-45.45196505993954,-22.413809646797745
148933759,-45.45203286792247,-22.413746220311793
529473B,-45.46092942385377,-22.42741647299181
150032962,-45.46083165675549,-22.42723607348597
150032965,-45.46083165675549,-22.42723607348597
150067480,-45.4631416904366,-22.420580526470076
181825902,-45.46309259824477,-22.42042709133716
528948B,-45.4609415763926,-22.42226712222987
160371920,-45.460961904668125,-22.422538080767765
160371921,-45.46094181561227,-22.42233939264878
160371921,-45.46094181561227,-22.42233939264878
540491B,-45.45351672411749,-22.415901165906064
540484B,-45.45356615625309,-22.416163010714342
174926315,-45.453516987618855,-22.41598247091423
174926315,-45.453516987618855,-22.41598247091423
540456B,-45.453672331113125,-22.41594589908391
173115763,-45.45476198118047,-22.419366684524846
159512870,-45.46166874481668,-22.42619478715966
159512871,-45.46167360295436,-22.426194772770486
159512872,-45.46161536106001,-22.42621300742428
159512873,-45.46154737231336,-22.426222235367845
160016882,-45.46268375924802,-22.42900142017936
527695B,-45.462954881462565,-22.42871155969067
527681B,-45.463285083739606,-22.428656409665507
160016881,-45.462461073619636,-22.429245972823367
163945821,-45.457336983015296,-22.422367704206124
534478B,-45.456967896750996,-22.42241391856743
169739935,-45.45943682894648,-22.422677932540523
546742B,-45.448466606348745,-22.404532526554817
169868803,-45.44825231589164,-22.404361476400993
9303403B,-45.44805731139576,-22.404145202938707
169513348,-45.44811456133789,-22.403819823725826
3200085B,-45.44819127081047,-22.40350342334426
3200092B,-45.44829669203864,-22.40305143487575
169867803,-45.44811456133789,-22.403819823725826
169867804,-45.44745319001265,-22.40359580710077
3200099B,-45.44840266275264,-22.402771089214355
3200106B,-45.44869336860404,-22.402535401187777
3200113B,-45.448935265550006,-22.40222757584189
3200120B,-45.44891464499483,-22.401857242217886
169868804,-45.44873869713314,-22.401523475927604
3200134B,-45.44860164045332,-22.401198634509342
169868524,-45.44856182296974,-22.400900625263603
169522365,-45.44856182296974,-22.400900625263603
9303429B,-45.448512203775124,-22.40057554192765
9303428B,-45.44847247352578,-22.40030463465115
9303427B,-45.44852044066579,-22.400114788666542
169522439,-45.448354761263204,-22.399952637304295
9303432B,-45.448101443826545,-22.39972749203008
9303435B,-45.44785790022189,-22.399520386256768
169522440,-45.447701648412306,-22.39926786921677
9303433B,-45.44749685029939,-22.399024519865634
9303434B,-45.447263226216876,-22.39888062294233
9303431B,-45.44695202571535,-22.398782110306115
9303514B,-45.44672756932181,-22.398466543596044
169522441,-45.446307688449,-22.397799191779256
9303524B,-45.44612336250316,-22.397881005803754
169522441,-45.446307688449,-22.397799191779256
169522443,-45.446131781056806,-22.39747445558163
9303523B,-45.44589040481827,-22.397944885547986
169522443,-45.446131781056806,-22.39747445558163
9303537B,-45.44595601845543,-22.39719488873311
9303528B,-45.44594702343636,-22.397420761558863
169522444,-45.445646118373645,-22.3975028966413
9303543B,-45.44528695163149,-22.397594225493094
9303542B,-45.44488898274034,-22.397703727844714
9303541B,-45.4445103843467,-22.397795108857167
9303507B,-45.4465030850493,-22.398141941397455
169522442,-45.445871723201435,-22.398179819942698
169522442,-45.445871723201435,-22.398179819942698
9303577B,-45.4458437021251,-22.398532220185757
9303578B,-45.44579613428414,-22.398848538729055
9303540B,-45.444199734230324,-22.39786823363204
9303603B,-45.44393691275826,-22.397706344871892
9303538B,-45.44600378594595,-22.39694180691879
9303617B,-45.445711876801624,-22.39679806917553
9303618B,-45.445361621441634,-22.39663642323228
174042201,-45.460623129154044,-22.425881585666616
174042202,-45.46070077482085,-22.425854262464213
9380134B,-45.46077839170937,-22.42581790557182
